,Unnamed: 0,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,catalyst,ligand,Year
673,2022,25__PF-06854155____,SCRN_241,00119131-1918,RKB-03620675,HYDROGENATION,Metal Mediated,[CH3:1][C:2]1([O:7][C@@H:6]2[C@@H:5]([C@@H:10]([C:11]([c:13]3[cH:20][c:18]([F:19])[c:16]([F:17])[cH:15][cH:14]3)=[O:12])[O:9][C@H:8]2[n:21]4[c:31]([c:25]5[c:23]([F:24])[cH:22]4)[n:30][cH:29][n:28][c:26]5[Cl:27])[O:4]1)[CH3:3]>>[CH3:1][C:2]1([O:7][C@H:6]([C@@H:5]2[O:4]1)[C@H:8]([n:21]3[c:31]([c:25]4[c:23]([F:24])[cH:22]3)[n:30][cH:29][n:28][c:26]4[Cl:27])[O:9][C@@H:10]2[C@@H:11]([c:13]5[cH:20][c:18]([F:19])[c:16]([F:17])[cH:15][cH:14]5)[OH:12])[CH3:3],PF-06843792,CC1(C)O[C@@H]2[C@H](O[C@H]([C@@H]2O1)n3cc(F)c4c(Cl)ncnc34)[C@H](O)c5ccc(F)c(F)c5,25,225.0,1144758.171875,87.6321176621869,EtOAc,40.0,18.0,0.25,,,,,,0.125,,,,,C1-358,1.0,PF-06854155,O1[C@H]([C@H]2[C@@H]([C@H]1C(=O)c1cc(c(cc1)F)F)OC(O2)(C)C)n1cc(c2c1ncnc2Cl)F,,,,,,,2.0,MFCD00036152,AcOH,,,,Hydrogenation,C1-358,,2015
674,2023,25__PF-06787735____,SCRN_393,00707420-0293,RKB-03608613,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([c:4]1[c:11]([I:12])[cH:10][cH:9][c:7]([F:8])[c:5]1[Cl:6])=[O:3]>>[CH3:1][C@@H:2]([c:4]1[c:5]([Cl:6])[c:7]([F:8])[cH:9][cH:10][c:11]1[I:12])[OH:3],PF-06765173,C[C@H](O)c1c(I)ccc(F)c1Cl,25,210.0,69262.724609375,-36.0192304465715,IPA,25.0,18.0,0.03,MFCD08459357,C1(C(P(c2ccccc2)c2ccccc2)CCC1)C1=N[C@H](CO1)C(C)C.P(c1ccccc1)(c1ccccc1)c1ccccc1.[Ru](Cl)Cl.C1CCCC1.[Fe],,,(S)-Nauds Catalys -Ru,0.03,,,,,,1.0,PF-06787735,c1cc(c(c(c1I)C(C)=O)Cl)F,,,,,,,1.0,MFCD00036295,K3PO4,,,,Hydrogenation,C1(C(P(c2ccccc2)c2ccccc2)CCC1)C1=N[C@H](CO1)C(C)C.P(c1ccccc1)(c1ccccc1)c1ccccc1.[Ru](Cl)Cl.C1CCCC1.[Fe],,2013
675,2024,25__PF-06760252____,SCRN_258,00707420-0240,RKB-03539066,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,25,,535909.2,13.3,IPA,80.0,18.0,0.125,,,,,Ir[COD(Cl)]2,0.25,,,,,"Ir[COD(Cl)]2/(R,R)-DIPAMP",1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00010957,Cs2CO3,,,,Hydrogenation,Ir[COD(Cl)]2,"Ir[COD(Cl)]2/(R,R)-DIPAMP",2014
676,2025,25__PF-06760252____,SCRN_258,00707420-0240,RKB-03539067,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,25,,989069.25,14.4871049221275,THF,80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00010957,Cs2CO3,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos,2014
677,2026,25__PF-06760252____,SCRN_258,00707420-0240,RKB-03539068,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,25,,1442746.5,-57.7042987108269,IPA,80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00036152,AcOH,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos,2014
678,2028,25__MFCD22370994____,SCRN_54,00119131-2631,RKB-03977052,HYDROGENATION,Metal Mediated,[CH2:1]=[C:2]1[c:12]([c:7]2[C:5](=[O:6])[NH:4][CH2:3]1)[cH:11][cH:10][cH:9][cH:8]2>>[CH3:1][CH:2]1[c:12]([c:7]2[C:5](=[O:6])[NH:4][CH2:3]1)[cH:11][cH:10][cH:9][cH:8]2,PF-07087036,CC1CNC(=O)c2ccccc12,25,230.0,415862.125,-2.03477144017383,DCE/Propylene Carbonate 2:1,20.0,18.0,0.125,MFCD00216965,C(C[Ru]CC(C)=C)(C)=C.C1CC=CCCC=C1,,,Ru(Me-allyl)2(COD),0.25,MFCD00191815,C1(c2nc(C3=N[C@H](CO3)C(C)C)ccc2)=N[C@H](CO1)C(C)C,,,Box Ligand 4,1.0,MFCD22370994,c12c(C(NCC1=C)=O)cccc2,,,,,,,,,None,0.02,,,Hydrogenation,C(C[Ru]CC(C)=C)(C)=C.C1CC=CCCC=C1,C1(c2nc(C3=N[C@H](CO3)C(C)C)ccc2)=N[C@H](CO1)C(C)C,2017
679,2029,25__MFCD00671763__MFCD00070838__,SCRN_144,00119131-2036,RKB-03657166,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[c:9]([C:10]([CH3:12])=[O:11])[cH:8][c:6]([F:7])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[c:9]([C@@H:10]([OH:11])[CH3:12])[cH:8][c:6]([F:7])[cH:5][cH:4]1,PF-05082279,COc1ccc(F)cc1[C@H](C)O,25,,1120396.4375,0,MeOH,50.0,18.0,0.25,,,,,,0.0625,,,,,C1-358,1.0,MFCD00671763,c1(c(ccc(c1)F)OC)C(C)=O,100.0,MFCD00070838,,,,,,,None,,,,Hydrogenation,C1-358,,2009
680,2036,24__PF-06876275____,SCRN_79,00119131-2097,RKB-03666331,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,24,,92167.1,-53.3,DCM,25.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,CTH-(R)-BINAM,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,[Rh(cod)2]BF4,CTH-(R)-BINAM,2015
681,2038,24__PF-06811790____,SCRN_260,00707420-0253,RKB-03557719,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[n:45][c:36]([O:37][CH2:38][c:39]2[cH:44][cH:43][cH:42][cH:41][cH:40]2)[c:6]([CH2:7][N:8]3[C:34](=[O:35])[c:33]([c:11]4[CH2:10][CH2:9]3)[c:31]([Cl:32])[c:15]([C:16]([CH:18]5[CH2:23][CH2:22][N:21]([C:24]([O:26][C:27]([CH3:30])([CH3:29])[CH3:28])=[O:25])[CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1>>[CH3:1][c:2]1[n:45][c:36]([O:37][CH2:38][c:39]2[cH:44][cH:43][cH:42][cH:41][cH:40]2)[c:6]([CH2:7][N:8]3[C:34](=[O:35])[c:33]([c:11]4[CH2:10][CH2:9]3)[c:31]([Cl:32])[c:15]([CH:16]([CH:18]5[CH2:23][CH2:22][N:21]([C:24]([O:26][C:27]([CH3:30])([CH3:29])[CH3:28])=[O:25])[CH2:20][CH2:19]5)[OH:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1,PF-06828995,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(O)C4CCN(CC4)C(=O)OC(C)(C)C)c(Cl)c3C2=O)c(OCc5ccccc5)n1,24,,401893.390625,17.7094034227127,MeOH,80.0,18.0,0.0625,,,,,Ir-93,0.125,,,,,(R)-(+)-XylBINAP,1.0,PF-06811790,c1(cc(c2c(c1Cl)C(N(CC2)Cc1c(cc(nc1OCc1ccccc1)C)C)=O)Cl)C(=O)C1CCN(CC1)C(=O)OC(C)(C)C,,,,,,,,,None,,,,Hydrogenation,Ir-93,(R)-(+)-XylBINAP,2014
682,2039,24__PF-06787735____,SCRN_373,00707420-0288,RKB-03602600,HYDROGENATION,Metal Mediated,[CH3:1][C:2]([c:4]1[c:11]([I:12])[cH:10][cH:9][c:7]([F:8])[c:5]1[Cl:6])=[O:3]>>[CH3:1][C@H:2]([c:4]1[c:5]([Cl:6])[c:7]([F:8])[cH:9][cH:10][c:11]1[I:12])[OH:3],PF-06758567,C[C@@H](O)c1c(I)ccc(F)c1Cl,24,220.0,223593.921875,-39.5145538322787,IPA,25.0,18.0,0.04,MFCD00269840,C(C)(=O)O[Ru]=O.[Ru](OC(C)=O)(OC(C)=O)OC(C)=O.[Ru](OC(C)=O)(OC(C)=O)OC(C)=O,,,Ruthenium(III) acetate,0.04,,,,,Naud SL-N011-2,1.0,PF-06787735,c1cc(c(c(c1I)C(C)=O)Cl)F,,,,,,,,MFCD00036295,K3PO4,,,,Hydrogenation,C(C)(=O)O[Ru]=O.[Ru](OC(C)=O)(OC(C)=O)OC(C)=O.[Ru](OC(C)=O)(OC(C)=O)OC(C)=O,,2013
683,2041,24__PF-06760252____,SCRN_258,00707420-0240,RKB-03539069,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,24,,644233.90625,-7.92041031292739,IPA,80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00008868,DIPEA,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos,2014
684,2042,24__PF-06760252____,SCRN_258,00707420-0240,RKB-03539070,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[C:12]([CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14]3)=[CH:13]3)[n:5][cH:4][c:3]1[N+:27]([O-])=O>>[CH3:1][c:2]1[c:7]2[c:6]([n:10]([CH3:11])[cH:9][c:8]2[CH:12]3[CH2:26][C:23]([CH3:25])([CH3:24])[N:15]([C:16]([O:18][C:19]([CH3:22])([CH3:21])[CH3:20])=[O:17])[CH2:14][CH2:13]3)[n:5][cH:4][c:3]1[NH2:27],PF-06811339,Cc1c(N)cnc2c1c(cn2C)C3CCN(C(=O)OC(C)(C)C)C(C)(C)C3,24,,587744.8125,4.6396836552258,MeOH,80.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,[Rh(cod)2]BF4 /(S)-Phanephos,1.0,PF-06760252,c1(cnc2c(c1C)c(cn2C)C1=CCN(C(C1)(C)C)C(OC(C)(C)C)=O)[N+]([O-])=O,,,,,,,,MFCD00064245,NaOtPn,,,,Hydrogenation,[Rh(cod)2]BF4,[Rh(cod)2]BF4 /(S)-Phanephos,2014
685,2050,23__PF-06876275____,SCRN_79,00119131-2097,RKB-03666332,HYDROGENATION,Metal Mediated,[CH3:1][N:2]1[S:9](=[O:11])(=[O:10])[C:7](=[CH2:8])[C@:5]([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)([CH3:6])[N:4]=[C:3]1[NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32]>>[CH3:8][C@@H:7]1[S:9](=[O:11])(=[O:10])[N:2]([CH3:1])[C:3]([NH:30][C:31]([O:33][C:34]([CH3:37])([CH3:36])[CH3:35])=[O:32])=[N:4][C@@:5]1([c:12]2[s:29][cH:28][c:14]([NH:15][C:16]([c:18]3[n:27][cH:26][c:21]([O:22][CH:23]([F:25])[F:24])[cH:20][cH:19]3)=[O:17])[n:13]2)[CH3:6],PF-06876513,C[C@H]1[C@](C)(N=C(NC(=O)OC(C)(C)C)N(C)S1(=O)=O)c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2,23,,18487.3,-100,DCM,25.0,18.0,0.125,,,,,[Rh(cod)2]BF4,0.25,,,,,(R)-Xylyl-P-Phos,1.0,PF-06876275,N1(C(=N[C@](C(S1(=O)=O)=C)(C)c1scc(n1)NC(c1ccc(cn1)OC(F)F)=O)NC(OC(C)(C)C)=O)C,,,,,,,,MFCD00011355,I2,,,,Hydrogenation,[Rh(cod)2]BF4,(R)-Xylyl-P-Phos,2015
686,2051,23__PF-06874075____,SCRN_149,00119131-2100,RKB-03670459,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[c:7]([C:8]([CH2:12][CH2:11][CH2:10]2)=[N:9]2)[cH:6][n:4]([CH3:5])[n:3]1>>[CH3:1][c:2]1[c:7]([CH:8]2[NH:9][CH2:10][CH2:11][CH2:12]2)[cH:6][n:4]([CH3:5])[n:3]1,PF-06875621,Cc1nn(C)cc1C2CCCN2,23,,152846.5,-15.7,DCM,25.0,18.0,0.125,,,,,Ir-93,0.25,,,,,"(R,R)-Me-DuPhos",1.0,PF-06874075,n1(nc(c(c1)C=1CCCN1)C)C,,,,,,,,MFCD00011324,HCl,,,,Hydrogenation,Ir-93,"(R,R)-Me-DuPhos",2015
687,2052,23__PF-06861930__MFCD00070838__,SCRN_275,00119131-1947,RKB-03634960,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,23,225.0,10152610.5,-13.3626174273109,EtOH,50.0,18.0,0.25,,,,,,0.0625,,,,,C1-304,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,100.0,MFCD00070838,,,,,,,None,,,,Hydrogenation,C1-304,,2015
688,2053,23__PF-06861930__MFCD00013103__,SCRN_275,00119131-1947,RKB-03634959,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1.N.OC=O>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,23,225.0,10193199.125,-68.6678714814178,DCM,70.0,18.0,0.25,,,,,,0.0625,,,,,C1-351,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,5.0,MFCD00013103,C(O)=O.N,,,,,,None,,,,Hydrogenation,C1-351,,2015
689,2054,23__PF-06861930__MFCD00013103__,SCRN_275,00119131-1947,RKB-03634961,HYDROGENATION,Metal Mediated,[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7]\[N:8]=[C:9](\[c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)/[CH3:10])[cH:5][cH:4]1.N.OC=O>>[CH3:1][O:2][c:3]1[cH:18][cH:17][c:6]([CH2:7][NH:8][CH:9]([c:11]2[n:16][cH:15][cH:14][n:13][cH:12]2)[CH3:10])[cH:5][cH:4]1,PF-06868717,COc1ccc(CNC(C)c2cnccn2)cc1,23,225.0,10135413.125,60.5414184831267,DCM,70.0,18.0,0.25,,,,,,0.0625,,,,,C1-360,1.0,PF-06861930,c1nccnc1C(=NCc1ccc(cc1)OC)C,5.0,MFCD00013103,C(O)=O.N,,,,,,None,,,,Hydrogenation,C1-360,,2015
690,2061,23__PF-06854313____,SCRN_233,00119131-1830,RKB-03613553,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[n:37][c:28]([O:29][CH2:30][c:31]2[cH:36][cH:35][cH:34][cH:33][cH:32]2)[c:6]([CH2:7][N:8]3[C:26](=[O:27])[c:25]([c:11]4[CH2:10][CH2:9]3)[c:23]([Cl:24])[c:15]([C:16]([C@H:18]5[CH2:22][O:21][CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1>>[CH3:1][c:2]1[n:37][c:28]([O:29][CH2:30][c:31]2[cH:36][cH:35][cH:34][cH:33][cH:32]2)[c:6]([CH2:7][N:8]3[C:26](=[O:27])[c:25]([c:11]4[CH2:10][CH2:9]3)[c:23]([Cl:24])[c:15]([C:16]([C@H:18]5[CH2:22][O:21][CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1,PF-06854313,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(=O)[C@@H]4CCOC4)c(Cl)c3C2=O)c(OCc5ccccc5)n1,23,,245210.9765625,12.673929863649,MeOH,80.0,18.0,0.25,,,,,[Rh(cod)2]BF4,0.5,,,,,(S)-Phanephos,1.0,PF-06854313,c1(cc(c2c(c1Cl)C(N(CC2)Cc1c(cc(nc1OCc1ccccc1)C)C)=O)Cl)C([C@@H]1CCOC1)=O,,,,,,,,,None,,,,Hydrogenation,[Rh(cod)2]BF4,(S)-Phanephos,2015
691,2062,23__PF-06811790____,SCRN_260,00707420-0253,RKB-03557720,HYDROGENATION,Metal Mediated,[CH3:1][c:2]1[n:45][c:36]([O:37][CH2:38][c:39]2[cH:44][cH:43][cH:42][cH:41][cH:40]2)[c:6]([CH2:7][N:8]3[C:34](=[O:35])[c:33]([c:11]4[CH2:10][CH2:9]3)[c:31]([Cl:32])[c:15]([C:16]([CH:18]5[CH2:23][CH2:22][N:21]([C:24]([O:26][C:27]([CH3:30])([CH3:29])[CH3:28])=[O:25])[CH2:20][CH2:19]5)=[O:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1>>[CH3:1][c:2]1[n:45][c:36]([O:37][CH2:38][c:39]2[cH:44][cH:43][cH:42][cH:41][cH:40]2)[c:6]([CH2:7][N:8]3[C:34](=[O:35])[c:33]([c:11]4[CH2:10][CH2:9]3)[c:31]([Cl:32])[c:15]([CH:16]([CH:18]5[CH2:23][CH2:22][N:21]([C:24]([O:26][C:27]([CH3:30])([CH3:29])[CH3:28])=[O:25])[CH2:20][CH2:19]5)[OH:17])[cH:14][c:12]4[Cl:13])[c:4]([CH3:5])[cH:3]1,PF-06828995,Cc1cc(C)c(CN2CCc3c(Cl)cc(C(O)C4CCN(CC4)C(=O)OC(C)(C)C)c(Cl)c3C2=O)c(OCc5ccccc5)n1,23,,222597.96875,-13.1593603097511,MeOH,80.0,18.0,0.0625,,,,,Ir-93,0.125,,,,,CTH-(S)-P-Phos,1.0,PF-06811790,c1(cc(c2c(c1Cl)C(N(CC2)Cc1c(cc(nc1OCc1ccccc1)C)C)=O)Cl)C(=O)C1CCN(CC1)C(=O)OC(C)(C)C,,,,,,,,,None,,,,Hydrogenation,Ir-93,CTH-(S)-P-Phos,2014
692,2065,23__MFCD22370994____,SCRN_54,00119131-2631,RKB-03977046,HYDROGENATION,Metal Mediated,[CH2:1]=[C:2]1[c:12]([c:7]2[C:5](=[O:6])[NH:4][CH2:3]1)[cH:11][cH:10][cH:9][cH:8]2>>[CH3:1][CH:2]1[c:12]([c:7]2[C:5](=[O:6])[NH:4][CH2:3]1)[cH:11][cH:10][cH:9][cH:8]2,PF-07087036,CC1CNC(=O)c2ccccc12,23,230.0,510784.953125,-3.45404348093285,DCE/Propylene Carbonate 2:1,20.0,18.0,0.125,MFCD00216965,C(C[Ru]CC(C)=C)(C)=C.C1CC=CCCC=C1,,,Ru(Me-allyl)2(COD),0.25,,,,,SL-J014-1,1.0,MFCD22370994,c12c(C(NCC1=C)=O)cccc2,,,,,,,,,None,0.02,,,Hydrogenation,C(C[Ru]CC(C)=C)(C)=C.C1CC=CCCC=C1,,2017
693,2066,23__MFCD22370994____,SCRN_54,00119131-2631,RKB-03977053,HYDROGENATION,Metal Mediated,[CH2:1]=[C:2]1[c:12]([c:7]2[C:5](=[O:6])[NH:4][CH2:3]1)[cH:11][cH:10][cH:9][cH:8]2>>[CH3:1][CH:2]1[c:12]([c:7]2[C:5](=[O:6])[NH:4][CH2:3]1)[cH:11][cH:10][cH:9][cH:8]2,PF-07087036,CC1CNC(=O)c2ccccc12,23,230.0,3115696.25,-19.7085001466366,DCE/Propylene Carbonate 2:1,20.0,18.0,0.125,MFCD00012414,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],,,[Ir(COD)Cl]2,0.25,MFCD00192244,C1(C(C2=N[C@@H](CO2)c2ccccc2)(C)C)=N[C@@H](CO1)c1ccccc1,,,Box Ligand 12,1.0,MFCD22370994,c12c(C(NCC1=C)=O)cccc2,,,,,,,,,None,0.02,,,Hydrogenation,C1CC=CCCC=C1.C1CC=CCCC=C1.Cl[Ir].Cl[Ir],C1(C(C2=N[C@@H](CO2)c2ccccc2)(C)C)=N[C@@H](CO1)c1ccccc1,2017
